season,episode_number,air_date,url,name,description
1,28,10/15/15,http://www.imdb.com/title/tt5101700/,Oprah Winfrey/Joseph Fink & Jeffrey Cranor/Judith Hill,"Oprah Winfrey; Joseph Fink and Jeffrey Cranor, creators of the podcast ""Welcome to Night Vale"". Also: Judith Hill performs."
1,29,10/16/15,http://www.imdb.com/title/tt5101698/,"Jimmy Kimmel/""Crimson Peak"" Cast/Beach House","Jimmy Kimmel (Jimmy Kimmel Live! (2003)); Crimson Peak (2015) cast members Jessica Chastain, Tom Hiddleston and Mia Wasikowska, director Guillermo del Toro. Also: Beach House perform."
1,30,10/26/15,http://www.imdb.com/title/tt5121854/,Sienna Miller/Melissa Benoist/Chance the Rapper,Sienna Miller (Burnt (2015)); Melissa Benoist (Supergirl (2015)). Also: Chance the Rapper performs.
1,31,10/27/15,http://www.imdb.com/title/tt5121838/,Hillary Clinton/Anthony Bourdain/Carrie Brownstein/Lianne La Navas,Hillary Clinton; Anthony Bourdain; author Carrie Brownstein. Also: Lianne La Havas sits in with Jonathan Batiste and Stay Human.
1,32,10/28/15,http://www.imdb.com/title/tt5121842/,Julianna Margulies/Jonathan Franzen/Alabama Shakes,Julianna Margulies (The Good Wife (2009)); author Jonathan Franzen. Also: Alabama Shakes perform.
1,33,10/29/15,http://www.imdb.com/title/tt5121844/,Seth MacFarlane/Neil DeGrasse Tyson,Seth MacFarlane performs and is interviewed. Also: astrophysicist Neil deGrasse Tyson.
1,34,10/30/15,http://www.imdb.com/title/tt5121848/,Charlie Rose/Stacy Schiff/Ghost/The Zombies,Charlie Rose (CBS This Morning (1992)); Stacy Schiff. Also: Ghost performs; The Zombies perform with Jonathan Batiste and Stay Human.
1,35,11/02/15,http://www.imdb.com/title/tt5121852/,Allison Janney/Colin Quinn/Margaret Cho,Allison Janney (Mom (2013)); comedian Colin Quinn (Trainwreck (2015)); comedian Margaret Cho (Tooken (2015)).
1,36,11/03/15,http://www.imdb.com/title/tt5165486/,Antonio Banderas/Reed Hastings/John Irving,Antonio Banderas (The 33 (2015)); Netflix CEO Reed Hastings; author John Irving.
1,37,11/04/15,http://www.imdb.com/title/tt5165490/,Daniel Craig/Elizabeth Gilbert/Dr. Eugenia Cheng,Daniel Craig (Spectre (2015)); author Elizabeth Gilbert; interview and demonstration with Dr. Eugenia Cheng.
1,38,11/05/15,http://www.imdb.com/title/tt5165492/,Bryan Cranston/Karl Ove Knausgaard/Shamir,Bryan Cranston (Trumbo (2015)); author Karl Ove Knausgård. Also: Shamir performs.
1,39,11/06/15,http://www.imdb.com/title/tt5165494/,Whoopi Goldberg/Gov. John Kasich/Glen Hansard,Whoopi Goldberg (The View (1997)); 2016 Republican presidential candidate Gov. John Kasich (R-Ohio). Also: Glen Hansard performs.
1,40,11/09/15,http://www.imdb.com/title/tt5165496/,Ethan Hawke/Sen. Claire McCaskill & Sen. Amy Klobuchar/Nathaniel Ratcliff & the Night Sweats,"Ethan Hawke; Sen. Claire McCaskill (D-Mo.) and Sen. Amy Klobuchar (D-Minn.). Also: Nathaniel Rateliff and ""The Night Sweats"" perform."
1,41,11/10/15,http://www.imdb.com/title/tt5182280/,Aziz Ansari/Shonda Rhimes/Bruce Campbell & Lucy Lawless,Comedian Aziz Ansari (Master of None (2015)); producer Shonda Rhimes; Bruce Campbell and Lucy Lawless (Ash vs Evil Dead (2015)).
1,42,11/11/15,http://www.imdb.com/title/tt5182286/,Viola Davis/Brian Greene/George Ezra,Viola Davis (How to Get Away with Murder (2014)); physicist Brian Greene. Also: George Ezra performs.
1,43,11/12/15,http://www.imdb.com/title/tt5182282/,Jennifer Connelly/Judd Apatow/The Internet,Jennifer Connelly (Shelter (2014)); director Judd Apatow. Also: Sydney Bennett and Matt Martians perform.
1,44,11/13/15,http://www.imdb.com/title/tt5182288/,Mark Ruffalo/John Cleese/Micheal Flatley,Mark Ruffalo (Spotlight (2015)); John Cleese (Absolutely Anything (2015)). And: Michael Flatley performs.
1,45,11/16/15,http://www.imdb.com/title/tt5182292/,Capt. Florent Groberg/Bill Maher/Shepard Fairey/The Acro-Cats,Medal of Honor recipient Capt. Florent Groberg (USA-Ret); Bill Maher; artist-author Shepard Fairey. Also: The Acro-Cats perform.
1,46,11/17/15,http://www.imdb.com/title/tt5200766/,Julianne Moore/Burt Reynolds/Public Image Ltd./CeeLo Green,"Julianne Moore (The Hunger Games: Mockingjay - Part 2 (2015)); author Burt Reynolds (book, ""But Enough About Me""). Also: Public Image Ltd. perform; CeeLo Green sits in with Jonathan Batiste and Stay Human."
1,47,11/18/15,http://www.imdb.com/title/tt5200768/,Sharon Stone/Justin Theroux/James Taylor,Sharon Stone (Agent X (2015)); Justin Theroux (The Leftovers (2014)). Also: James Taylor performs.
1,48,11/19/15,http://www.imdb.com/title/tt5200770/,Jane Fonda/Andrew Lloyd Webber/Brandon Niederauer,Jane Fonda (Youth (2015) and Grace and Frankie (2015)); interview and performance by Andrew Lloyd Webber; Brandon Niederauer (Here Comes Rusty (2016)).
1,49,11/20/15,http://www.imdb.com/title/tt5200774/,Michael Caine/Larry Wilmore/Boots/Vulfpeck,Michael Caine (Youth (2015)); Larry Wilmore. Also: Jordan Asher Cruz (aka Boots) performs; Vulfpeck sit in with Jonathan Batiste and Stay Human.
1,50,11/23/15,http://www.imdb.com/title/tt5200776/,Sylvester Stallone/Ted Koppel/My Morning Jacket,Sylvester Stallone (Creed (2015)); Ted Koppel; NASCAR Sprint Cup champion Kyle Busch. Also: My Morning Jacket perform.
1,51,11/24/15,http://www.imdb.com/title/tt5218904/,Spike Lee/Andy Cohen/Carly Simon,Director Spike Lee (Chi-Raq (2015)); Andy Cohen (Watch What Happens: Live (2009)). Also: Carly Simon performs.
1,52,11/25/15,http://www.imdb.com/title/tt5218906/,Gloria Estefan/Navy Seal Eric Greitens/Jake Wood/Chef Daniel Boulud,Gloria Estefan; Navy SEAL Eric Greitens; former marine sniper Jake Wood; chef Daniel Boulud.
1,53,12/07/15,http://www.imdb.com/title/tt5218908/,Steve Carell/Jennifer Hudson,"Steve Carell (The Big Short (2015)). Also: Jennifer Hudson is interviewed and performs a number from the Broadway musical, ""The Color Purple""."
1,54,12/08/15,http://www.imdb.com/title/tt5218912/,Marion Cotillard/George Saunders/Joanna Newsom,Marion Cotillard (Macbeth (2015)); author George Saunders. Also: Joanna Newsom performs.
1,55,12/09/15,http://www.imdb.com/title/tt5218914/,"Cast of ""Downton Abbey""/Adam McKay/Kurt Vile","Downton Abbey (2010) cast members Michelle Dockery, Hugh Bonneville and Allen Leech; director Adam McKay (Kevin (2015)). Also: Kurt Vile performs."
1,56,12/10/15,http://www.imdb.com/title/tt5240820/,Bruce Willis/Michael Lewis/Lizzo,Bruce Willis (Extraction (2015)); author Michael Lewis. Also: Lizzo (aka Lizzo) performs.
1,57,12/11/15,http://www.imdb.com/title/tt5240814/,Lin-Manuel Miranda/Ike Barinholtz/Sharon Jones & the Dap Kings,Actor/playwright Lin-Manuel Miranda; Ike Barinholtz (Sisters (2015) and The Mindy Project (2012)). Also: Sharon Jones and Sharon Jones & The Dap-Kings perform.
1,58,12/14/15,http://www.imdb.com/title/tt5240826/,Jennifer Lawrence/Doris Kearns Goodwin/Sleater-Kinney,Jennifer Lawrence (Joy (2015)); historian Doris Kearns Goodwin. Also: Sleater-Kinney perform.
1,59,12/15/15,http://www.imdb.com/title/tt5240822/,Quentin Tarantino/Jonathan Groff/Squeeze,Director Quentin Tarantino (The Hateful Eight (2015)); Jonathan Groff (Looking (2014)). Also: Squeeze perform.
1,60,12/16/15,http://www.imdb.com/title/tt5265934/,Robert De Niro/Daniel Gilbert/Henry Rollins,Robert De Niro (Joy (2015)); author Daniel Gilbert; comic Henry Rollins.
1,61,12/17/15,http://www.imdb.com/title/tt5265940/,Michael Moore/Samantha Power/Michael C. Hall,"Michael Moore (Where to Invade Next (2015)); Samantha Power, U.S. Ambassador to the United Nations; Michael C. Hall (Christine (2016)). Also: a performance from the Broadway musical, ""Lazarus""."
1,62,12/18/15,http://www.imdb.com/title/tt5265942/,Mandy Patinkin/Kayvon Beykpour/Leon Bridges,"Mandy Patinkin (Homeland (2011)); Kayvon Beykpour, CEO and co-founder of ""Periscope"". Also: Leon Bridges performs."
1,63,01/04/16,http://www.imdb.com/title/tt5265944/,Samuel L. Jackson/Olivia Hallisey/Foals,Samuel L. Jackson (The Hateful Eight (2015)); Google Science Fair winner Olivia Hallisey. Also: Foals perform.
1,64,01/05/16,http://www.imdb.com/title/tt5297166/,John Krasinski/Killer Mike/George Church/Foals,John Krasinski (13 Hours (2016) and The Hollars (2016)); hip-hop artist Killer Mike; geneticist George Church. Also: Foals perform.
1,65,01/06/16,http://www.imdb.com/title/tt5265946/,Jerry Seinfeld/Sen. Rand Paul/Andra Day,Jerry Seinfeld is interviewed and performs stand-up; presidential candidate Sen. Rand Paul (R-Ky.). Also: Andra Day performs.
1,66,01/07/16,http://www.imdb.com/title/tt5297194/,Damian Lewis/America Ferrera/FloydLittle's Double Dutch Team,Damian Lewis (Billions (2016); America Ferrera (Superstore (2015)). Also: 'FloydLittle's Double Dutch Team' perform.
1,67,01/08/16,http://www.imdb.com/title/tt5297190/,Matthew Broderick/Sarah Parcak/Kacey Musgraves,Matthew Broderick; space archaeologist Sarah Parcak. Also: Kacey Musgraves performs.
1,68,01/11/16,http://www.imdb.com/title/tt5325962/,Jane Lynch/HUD Secretary Julian Castro/EL VY,Jane Lynch (Hollywood Game Night (2013) and Angel from Hell (2016)); HUD Secretary Julian Castro. Also: EL VY perform.
1,69,01/12/16,http://www.imdb.com/title/tt5325968/,Saoirse Ronan/Jeremy Stoppelman/Laura Ricciardi & Moira Demos/James Bay,Saoirse Ronan (Brooklyn (2015)); Yelp CEO Jeremy Stoppelman; documentary filmmakers Laura Ricciardi and Moira Demos (Making a Murderer (2015)). Also: James Bay performs.
1,70,01/13/16,http://www.imdb.com/title/tt5325964/,Paul Giamatti/Guerilla Girls/J.B. Mauney,Paul Giamatti (Billions (2016)); Guerrilla Girls; professional bull-rider J.B. Mauney.
1,71,01/14/16,http://www.imdb.com/title/tt5325970/,Olivia Munn/T.J. Miller/Father John Misty,Olivia Munn (Ride Along 2 (2016)); T.J. Miller (21st Annual Critics' Choice Awards (2016)). Also: Father John Misty performs.
1,72,01/15/16,http://www.imdb.com/title/tt5325974/,Scott Kelly/Abby Wambach/Maria Bamford,Astronaut Scott Kelly; soccer legend Abby Wambach; comedian Maria Bamford.
1,73,01/18/16,http://www.imdb.com/title/tt5346688/,Patricia Heaton/Quincy Jones/DeRay Mckesson/Grace,Patricia Heaton (The Middle (2009)); Quincy Jones; civil rights activist DeRay Mckesson. Also: Grace performs.
1,74,01/19/16,http://www.imdb.com/title/tt5346692/,Charlie Day/Colin Hanks/Margo Price,Charlie Day (It's Always Sunny in Philadelphia (2005) and Vacation (2015)); Colin Hanks (Life in Pieces (2015) and Vacation (2015)). Also: Margo Price performs.
1,75,01/20/16,http://www.imdb.com/title/tt5346690/,James Spader/Brandon Marshall/Sarah Koenig/Rev Run,"James Spader (The Blacklist (2013)); the NFL's Brandon Marshall; ""Serial"" podcast host Sarah Koenig; Joseph Simmons (aka Rev Run)."
1,76,01/21/16,http://www.imdb.com/title/tt5346694/,Christian Slater/Josh Radnor/Iggy Pop,Christian Slater (Mr. Robot (2015)); Josh Radnor (Mercy Street (2016)). Also: Iggy Pop performs.
1,77,01/22/16,http://www.imdb.com/title/tt5346696/,Steven Tyler/Gaby Hoffmann/Lapsley,Stephen Tyler; Gaby Hoffmann (Transparent (2014)); Neil deGrasse Tyson. Also: Låpsley performs.
1,78,01/25/16,http://www.imdb.com/title/tt5346702/,Donald Rumsfeld/Russell Westbrook/Anderson Paak & the Free Nationals,"Former U.S. Secretary of Defense Donald Rumsfeld; the NBA's Russell Westbrook. Also: Anderson Paak and the ""Free Nationals"" perform."
1,79,01/26/16,http://www.imdb.com/title/tt5366406/,Laurence Fishburne/Sarah Paulson/Woke,Laurence Fishburne (Batman v Superman: Dawn of Justice (2016) and Black-ish (2014)); Sarah Paulson (American Crime Story (2016) and American Horror Story (2011)); Michael Novacek of the American Museum of Natural History; Lake Street Dive. Also: Woke perform.
1,80,01/27/16,http://www.imdb.com/title/tt5366408/,Chris Pine/Danielle Brooks/Jonah Reider/Baauer,Chris Pine (The Finest Hours (2016)); Danielle Brooks (Orange Is the New Black (2013)); Columbia University student Jonah Reider. Also: Harry Rodrigues (aka Baauer) performs.
1,81,01/28/16,http://www.imdb.com/title/tt5366412/,Josh Brolin/John Dickerson/Erin Brockovich/Aubrie Sellers,"Josh Brolin (""Hail, Caesar"" (2016)); John Dickerson, host of Face the Nation (1954); environmental activist Erin Brockovich-Ellis. Also: Aubrie Sellers performs."
1,82,02/01/16,http://www.imdb.com/title/tt5366416/,John Travolta & Courtney B. Vance/Amy Cuddy/John Moreland,John Travolta and Courtney B. Vance (American Crime Story (2016)); author Amy Cuddy. Also: John Moreland performs.
1,83,02/02/16,http://www.imdb.com/title/tt5366428/,David Schwimmer/Pastor Joel Osteen/M. Ward,David Schwimmer (American Crime Story (2016)); pastor Joel Osteen. Also: M. Ward performs.
1,84,02/03/16,http://www.imdb.com/title/tt5346700/,Dr. Phil McGraw/Mark & Jay Duplass/Michael Eric Dyson/Anderson Paak & the Free Nationals,Phil McGraw (Dr. Phil (2002)); producers Mark Duplass and Jay Duplass (Togetherness (2015)); author Michael Eric Dyson. Also: Anderson Paak and the Free Nationals perform.
1,85,02/04/16,http://www.imdb.com/title/tt5366410/,Michael Strahan/Samantha Bee/Wilco,Michael Strahan (Live with Kelly and Ryan (1988)); Samantha Bee (Sisters (2015)). Also: Wilco perform.
1,86,02/05/16,http://www.imdb.com/title/tt5423812/,Bobby Cannavale/Donny Deutsch/Charles Kelley,Bobby Cannavale (Vinyl (2016)); advertising executive Donny Deutsch (Donny! (2015)). Also: Charles Kelley performs.
1,87,02/07/16,http://www.imdb.com/title/tt5423814/,Tina Fey & Margot Robbie/Will Ferrell/Megyn Kelly/Keegan-Michael Key & Jordan Peele,"Special live program following Super Bowl 50 (2016) featuring Tina Fey and Margot Robbie (Whiskey Tango Foxtrot (2016)), Will Ferrell (Zoolander 2 (2016)), Megyn Kelly (The Kelly File (2013)) and Keegan-Michael Key and Jordan Peele (Keanu (2016))."
1,88,02/08/16,http://www.imdb.com/title/tt5423818/,Bill O'Reilly/Eddie George/Macklemore & Ryan Lewis,Bill O'Reilly (The O'Reilly Factor (1996)); former NFL star Eddie George. Also: Macklemore and Ryan Lewis perform.
1,89,02/09/16,http://www.imdb.com/title/tt5423822/,Olivia Wilde/Christiane Amanpour,Olivia Wilde (Vinyl (2016)); journalist Christiane Amanpour. Also: Jonathan Batiste and Stay Human perform.
1,90,02/10/16,http://www.imdb.com/title/tt5423816/,Ben Stiller/Sen. Bernie Sanders/TAO: Seventeen Samurai,Ben Stiller (Zoolander 2 (2016)); 2016 Democratic presidential candidate Sen. Bernie Sanders (D-Vt.). Also: a performance by 'TAO: Seventeen Samurai'.
1,91,02/11/16,http://www.imdb.com/title/tt5447942/,Kelsey Grammer/Fred Armisen/Sarah McDaniel/Ty Segall & the Muggers,Kelsey Grammer; Fred Armisen (Zoolander 2 (2016) and Portlandia (2011)); Playboy cover model Sarah McDaniel. Also: Ty Segall and the Muggers perform.
1,92,02/15/16,http://www.imdb.com/title/tt5447950/,Craig Ferguson/Hailey Clauson & Ashley Graham/Cory Booker,Craig Ferguson (Join or Die with Craig Ferguson (2016) and Celebrity Name Game (2014)); Sen. Cory Booker (D-N.J.); models Hailey Clauson and Ashley Graham; world's dart champion Scott Waites.
1,93,02/16/16,http://www.imdb.com/title/tt5447954/,Eva Longoria/Abbi Jacobson & Ilana Glazer/Lucinda Williams,Eva Longoria (Telenovela (2015)); Abbi Jacobson and Ilana Glazer (Broad City (2014)). Also: Lucinda Williams performs.
1,94,02/17/16,http://www.imdb.com/title/tt5508118/,Kate Hudson/Governor John Kasich/Courtney Barnett,"Know what this is about?
 Be the first one to add a plot."
1,95,02/18/16,http://www.imdb.com/title/tt5508120/,Téa Leoni/Amanda Peet/Triumph the Insult Comic Dog,Téa Leoni (Madam Secretary (2014)); Amanda Peet (Togetherness (2015)); Robert Smigel (aka Triumph the Insult Comic Dog); cross-country biker Jeffrey Tanenhaus.
1,96,02/19/16,http://www.imdb.com/title/tt5487496/,Chelsea Handler/Zosia Mamet/The Lumineers,Chelsea Handler (Chelsea Does (2016)); Zosia Mamet (Girls (2012)). Also: The Lumineers perform.
1,97,02/22/16,http://www.imdb.com/title/tt5447944/,Casey Affleck/Richard Dreyfuss/Mavis Staples,Casey Affleck (Triple 9 (2016) and The Finest Hours (2016)); Richard Dreyfuss (Madoff (2016)). Also: Mavis Staples performs.
1,98,02/23/16,http://www.imdb.com/title/tt5489604/,Debra Messing/Zachary Quinto/Violent Femmes,Debra Messing (The Mysteries of Laura (2014)); Zachary Quinto (Tallulah (2016)). Also: Violent Femmes perform.
1,99,02/24/16,http://www.imdb.com/title/tt5489606/,Adrien Brody/Danai Gurira/Brian Greene,Adrien Brody (Manhattan Night (2016)); Danai Gurira (The Walking Dead (2010)); physicist Brian Greene.
1,100,02/25/16,http://www.imdb.com/title/tt5489608/,Tim Daly/Krysten Ritter/Jason Isbell,Tim Daly (Madam Secretary (2014)); Krysten Ritter (The Defenders (2017) and Jessica Jones (2015). Also: Jason Isbell performs.
1,101,02/29/16,http://www.imdb.com/title/tt5489618/,Spike Jonze/Jeffrey Dean Morgan/Jack Garratt,Director Spike Jonze; Jeffrey Dean Morgan (Batman v Superman: Dawn of Justice (2016) and The Good Wife (2009)). Also: Jack Garratt performs.
1,102,03/01/16,http://www.imdb.com/title/tt5447948/,Chrissy Teigen/Mike Birbiglia/Adam Savage,"Model/author Chrissy Teigen (FabLife (2015)) (book, ""Cravings""); comic Mike Birbiglia (Don't Think Twice (2016)); Adam Savage (MythBusters (2003))."
1,103,03/02/16,http://www.imdb.com/title/tt5516078/,"Octavia Spencer/John Stamos, Bob Saget & Dave Coulier/Lucius","Octavia Spencer; John Stamos, Bob Saget and Dave Coulier (Fuller House (2016)). Also: Lucius perform."
1,104,03/03/16,http://www.imdb.com/title/tt5516080/,Christopher Meloni/Edward Byers/Ray LaMontagne,Christopher Meloni (Underground (2016)); medal of honor recipient Edward Byers. Also: Ray LaMontagne performs.
1,105,03/07/16,http://www.imdb.com/title/tt5516082/,Will Arnett/Charles Barkley/Max Greenfield,"Will Arnett (Flaked (2016)); sports analyst Charles Barkley; Max Greenfield (Hello, My Name Is Doris (2015) and New Girl (2011))."
1,106,03/08/16,http://www.imdb.com/title/tt5516086/,Helen Mirren/J.J. Abrams/DMA's,"Helen Mirren (Eye in the Sky (2015), Trumbo (2015) and Woman in Gold (2015)); filmmaker J.J. Abrams (10 Cloverfield Lane (2016)). Also: DMA's perform."
1,107,03/09/16,http://www.imdb.com/title/tt5516084/,Sally Field/Jerrod Carmichael/Esperanza Spalding,"Sally Field (Hello, My Name Is Doris (2015)); Jerrod Carmichael (The Carmichael Show (2015)). Also: Esperanza Spalding performs."
1,108,03/10/16,http://www.imdb.com/title/tt5516090/,Anna Kendrick/Loretta Lynch/Brian Fallon,Anna Kendrick (Get a Job (2016)); U.S. Attorney General Loretta Lynch. Also: Brian Fallon performs.
1,109,03/11/16,http://www.imdb.com/title/tt5516094/,Jeff Daniels/Audra McDonald/Mary Elizabeth Winstead,"Jeff Daniels (Allegiant (2016)); Mary Elizabeth Winstead (10 Cloverfield Lane (2016)); Audra McDonald (""Lady Day at Emerson's Bar and Grill"" (2016) (TV))."
1,110,03/14/16,http://www.imdb.com/title/tt5447946/,John Oliver/Jordan Spieth/New Order,TV host John Oliver (Last Week Tonight with John Oliver (2014)); professional golfer Jordan Spieth. Also: New Order perform.
1,111,03/15/16,http://www.imdb.com/title/tt5489590/,Steve Martin & Edie Brickell/Shirley MacLaine/Gustavo Dudamel/Los Angeles Philharmonic,Steve Martin and Edie Brickell; Shirley MacLaine (Wild Oats (2016)). Also: an interview with The Los Angeles Philharmonic conductor Gustavo Dudamel and a performance by the orchestra.
1,112,03/16/16,http://www.imdb.com/title/tt5489610/,Theo James/Jussie Smollett/Laurie Anderson,Theo James (Allegiant (2016)); Jussie Smollett (Empire (2015)). Also: Laurie Anderson performs.
1,113,03/17/16,http://www.imdb.com/title/tt5516112/,William H. Macy/Melissa Rauch/Isaac Mizrahi,William H. Macy (Shameless (2011)); Melissa Rauch (The Bronze (2015) and The Big Bang Theory (2007)); fashion designer Isaac Mizrahi.
1,114,03/28/16,http://www.imdb.com/title/tt5574710/,Tom Hiddleston/Laura Benanti/Frightened Rabbit,Tom Hiddleston (The Night Manager (2016)); Laura Benanti (Supergirl (2015) and Nashville (2012)). Also: Frightened Rabbit perform.
1,115,03/29/16,http://www.imdb.com/title/tt5574702/,Adam Driver/Rachel Bloom/Savages,Adam Driver (Midnight Special (2016) and Girls (2012)); Rachel Bloom (Crazy Ex-Girlfriend (2015)). Also: Savages perform.
1,116,03/30/16,http://www.imdb.com/title/tt5574706/,Eric Stonestreet/Jason Jones/Sen. Elizabeth Warren,"Eric Stonestreet (Confirmation (2016) and Modern Family (2009)); Jason Jones (The Detour (2016)); Sen. Elizabeth Warren (book, ""A Fighting Chance"")."
